ProductSKU,RecordUID,DeptName,ItemName,ItemDetailedSpecs,SellingPrice,CostPrice,CurrentStock(QTY),CaseQuantity(CTN),UPC(BARCODE),AlternateLookupBarcode(ALPHANUMERIC),ProductVariant,DimensionScale,AltKeyAlpha,AltKeyBeta,AltKeyGamma,AltKeyDelta,AltKeyEpsilon,AltKeyZeta
3918,,CONFECTIONARIES & BAKING,"LEGEN TEA HERBS MENOPAUSE GINSENG, LIQUORICE 30G","LEGEN TEA HERBS MENOPAUSE GINSENG, LIQUORICE 30G",0,0,6,1,4.79601E+12,4.79601E+12,,,,,,,,
3919,,CONFECTIONARIES & BAKING,"LEGEN TEA HERBS SUPPORTIVE GINGER, HIBISCUS 30G","LEGEN TEA HERBS SUPPORTIVE GINGER, HIBISCUS 30G",0,0,2,1,4.79601E+12,4.79601E+12,,,,,,,,
3920,,CONFECTIONARIES & BAKING,SAMIRA FIBROID TEA 25BAGE 50G,SAMIRA FIBROID TEA 25BAGE 50G,0,0,3,1,4.79603E+12,4.79603E+12,,,,,,,,
3922,,CONFECTIONARIES & BAKING,ROSHEN LOVITA SOFT CREAM COOKIES MILK 127G,ROSHEN LOVITA SOFT CREAM COOKIES MILK 127G,0,0,8,1,4.82308E+12,4.82308E+12,,,,,,,,
3923,,CONFECTIONARIES & BAKING,FRENCHMEAL ISABELLE BUTTER COOKIES SHORTBREAD 150G,FRENCHMEAL ISABELLE BUTTER COOKIES SHORTBREAD 150G,0,0,9,1,4.89266E+12,4.89266E+12,,,,,,,,
3924,,CONFECTIONARIES & BAKING,FRENCHMEAL ISABELLE MILK COOKIES SHORTBREAD 150G,FRENCHMEAL ISABELLE MILK COOKIES SHORTBREAD 150G,0,0,10,1,4.89266E+12,4.89266E+12,,,,,,,,
3925,,CONFECTIONARIES & BAKING,HUAMEL DANISH BUTTER STYLE SHORTCAKE BISCUIT 90G,HUAMEL DANISH BUTTER STYLE SHORTCAKE BISCUIT 90G,0,0,7,1,4.89701E+12,4.89701E+12,,,,,,,,
3926,,CONFECTIONARIES & BAKING,HUAMEL DANISH COOKIES 150G,HUAMEL DANISH COOKIES 150G,0,0,9,1,4.89701E+12,4.89701E+12,,,,,,,,
3927,,CONFECTIONARIES & BAKING,HUAMEL PURE BUTTER SHORT CAKE COOKIES 150G,HUAMEL PURE BUTTER SHORT CAKE COOKIES 150G,0,0,9,1,4.89701E+12,4.89701E+12,,,,,,,,
3928,,CONFECTIONARIES & BAKING,HUAMEL DANISH BUTTER STYLE COOKIES BISCUIT 90G,HUAMEL DANISH BUTTER STYLE COOKIES BISCUIT 90G,0,0,16,1,4.89701E+12,4.89701E+12,,,,,,,,
3929,,CONFECTIONARIES & BAKING,HUAMEL CRISPY DONUT COOKIES COCONUT FLAVOR 454G,HUAMEL CRISPY DONUT COOKIES COCONUT FLAVOR 454G,0,0,7,1,4.89701E+12,4.89701E+12,,,,,,,,
393,,PROVISIONS,DEWLONSE PLANTAIN CHIPS 300G,DEWLONSE PLANTAIN CHIPS 300G,0,0,23,1,3.12832E+12,3.12832E+12,,,,,,,,
3930,,CONFECTIONARIES & BAKING,HUAMEL CRISPY DONUT COOKIES CASHEW FLAVOR 454G,HUAMEL CRISPY DONUT COOKIES CASHEW FLAVOR 454G,0,0,11,1,4.89701E+12,4.89701E+12,,,,,,,,
3933,,CONFECTIONARIES & BAKING,OGL RICH BUTTER SHORTBREAD 90G,OGL RICH BUTTER SHORTBREAD 90G,0,0,3,1,4.89701E+12,4.89701E+12,,,,,,,,
394,,PROVISIONS,SWISS MISS HOT COCOA MIX SACHETS 39G,SWISS MISS HOT COCOA MIX SACHETS 39G,0,0,31,1,3.20012E+12,3.20012E+12,,,,,,,,
3940,,CONFECTIONARIES & BAKING,TESCO SELF RAISING FLOUR 1.5KG,TESCO SELF RAISING FLOUR 1.5KG,0,0,4,1,5.00012E+12,5.00012E+12,,,,,,,,
3941,,CONFECTIONARIES & BAKING,JACOBS CREAM CRACKERS 200G,JACOBS CREAM CRACKERS 200G,0,0,28,1,5.00014E+12,5.00014E+12,,,,,,,,
3974,,CONFECTIONARIES & BAKING,TETLEY DECAFE TEA BAGS 125G,TETLEY DECAFE TEA BAGS 125G,0,0,6,1,5.00021E+12,5.00021E+12,,,,,,,,
3976,,CONFECTIONARIES & BAKING,DORITOS COOL ORIGINAL CHIPS 70G,DORITOS COOL ORIGINAL CHIPS 70G,0,0,8,1,5.00033E+12,5.00033E+12,,,,,,,,
3980,,CONFECTIONARIES & BAKING,MCVITIES BOURBON CREAMS 200G,MCVITIES BOURBON CREAMS 200G,0,0,6,1,5.0004E+12,5.0004E+12,,,,,,,,
3984,,CONFECTIONARIES & BAKING,JACOB'S CREAM CRACKERS 300G,JACOB'S CREAM CRACKERS 300G,0,0,33,1,5.0004E+12,5.0004E+12,,,,,,,,
3986,,CONFECTIONARIES & BAKING,MCVITIES DIGESTIVE MILK CHOCO. BISC. 200G,MCVITIES DIGESTIVE MILK CHOCO. BISC. 200G,0,0,7,1,5.0004E+12,5.0004E+12,,,,,,,,
3987,,CONFECTIONARIES & BAKING,MCVITIES DIGESTIVE ORIGINAL 400G,MCVITIES DIGESTIVE ORIGINAL 400G,0,0,12,1,5.0004E+12,5.0004E+12,,,,,,,,
3988,,CONFECTIONARIES & BAKING,MCVITIES DIGESTIVES THE ORIGINAL BISCUIT 250G,MCVITIES DIGESTIVES THE ORIGINAL BISCUIT 250G,0,0,5,1,5.0004E+12,5.0004E+12,,,,,,,,
3990,,CONFECTIONARIES & BAKING,MCVITIES CREAM CRACKERS BISCUIT 200G,MCVITIES CREAM CRACKERS BISCUIT 200G,0,0,48,1,5.0004E+12,5.0004E+12,,,,,,,,
3993,,CONFECTIONARIES & BAKING,ALPEN 30% MORE FRUIT ORIGINAL CRUNCHY 550G,ALPEN 30% MORE FRUIT ORIGINAL CRUNCHY 550G,0,0,12,1,5.01003E+12,5.01003E+12,,,,,,,,
3994,,CONFECTIONARIES & BAKING,FOX'S FABULOUS TRIPLE CHOCOLATE COOKIES 180G,FOX'S FABULOUS TRIPLE CHOCOLATE COOKIES 180G,0,0,34,1,5.01004E+12,5.01004E+12,,,,,,,,
3995,,CONFECTIONARIES & BAKING,FOX'S VIENNESE MILK CHOCOLATE COOKIES 120G,FOX'S VIENNESE MILK CHOCOLATE COOKIES 120G,0,0,2,1,5.01004E+12,5.01004E+12,,,,,,,,
3996,,CONFECTIONARIES & BAKING,FOX'S CHOCOLATE JAM'N' CREAM STRAWBERRY & VANILLA,FOX'S CHOCOLATE JAM'N' CREAM STRAWBERRY & VANILLA,0,0,2,1,5.01004E+12,5.01004E+12,,,,,,,,
3999,,CONFECTIONARIES & BAKING,FOX'S CHOCOLATE WHITE COOKIES180G,FOX'S CHOCOLATE WHITE COOKIES180G,0,0,2,1,5.01004E+12,5.01004E+12,,,,,,,,
4004,,CONFECTIONARIES & BAKING,FOX'S FABULOUS CHOCOLATEY SLTED CARAMEL ROUNDS BIS,FOX'S FABULOUS CHOCOLATEY SLTED CARAMEL ROUNDS BIS,0,0,5,1,5.01004E+12,5.01004E+12,,,,,,,,
4005,,CONFECTIONARIES & BAKING,FOX'S CRUNCH CREAMS GOLDEN 200G,FOX'S CRUNCH CREAMS GOLDEN 200G,0,0,5,1,5.01004E+12,5.01004E+12,,,,,,,,
4006,,CONFECTIONARIES & BAKING,FOX'S CRUNCH CREAMS GINGER 200G,FOX'S CRUNCH CREAMS GINGER 200G,0,0,25,1,5.01004E+12,5.01004E+12,,,,,,,,
4007,,CONFECTIONARIES & BAKING,FOX'S CRUNCH CREAMS SALTED CARAMEL 200G,FOX'S CRUNCH CREAMS SALTED CARAMEL 200G,0,0,14,1,5.01004E+12,5.01004E+12,,,,,,,,
4009,,CONFECTIONARIES & BAKING,FOX'S CRUNCH CREAMS VERY VANILLA 200G,FOX'S CRUNCH CREAMS VERY VANILLA 200G,0,0,6,1,5.01004E+12,5.01004E+12,,,,,,,,
402,,PROVISIONS,DAVIDOFF ESPRESSO 57 INTENSE COFFEE 100G,DAVIDOFF ESPRESSO 57 INTENSE COFFEE 100G,0,0,8,1,4.00607E+12,4.00607E+12,,,,,,,,
4024,,CONFECTIONARIES & BAKING,HARIBO GOLDBEARS 140G,HARIBO GOLDBEARS 140G,0,0,12,1,5.01204E+12,5.01204E+12,,,,,,,,
403,,PROVISIONS,DAVIDOFF RICH AROMA VIVID & SPICY COFFEE 100G,DAVIDOFF RICH AROMA VIVID & SPICY COFFEE 100G,0,0,3,1,4.00607E+12,4.00607E+12,,,,,,,,
4030,,CONFECTIONARIES & BAKING,HARIBO SUPERMIX 154G,HARIBO SUPERMIX 154G,0,0,23,1,5.01204E+12,5.01204E+12,,,,,,,,
4031,,CONFECTIONARIES & BAKING,NATCO POPPING CORN 500G,NATCO POPPING CORN 500G,0,0,1,1,5.01353E+12,5.01353E+12,,,,,,,,
4032,,CONFECTIONARIES & BAKING,TRS WHITE PEPPER POWDER 100G,TRS WHITE PEPPER POWDER 100G,0,0,16,1,5.01769E+12,5.01769E+12,,,,,,,,
4033,,CONFECTIONARIES & BAKING,EASY POP SALTED 85G,EASY POP SALTED 85G,0,0,25,1,5.02375E+12,5.02375E+12,,,,,,,,
4037,,CONFECTIONARIES & BAKING,EASY POP BUTTER 85G,EASY POP BUTTER 85G,0,0,16,1,5.02375E+12,5.02375E+12,,,,,,,,
4038,,CONFECTIONARIES & BAKING,PEGASUS GROUND CINNAMON 25G,PEGASUS GROUND CINNAMON 25G,0,0,11,1,5.02979E+12,5.02979E+12,,,,,,,,
4039,,CONFECTIONARIES & BAKING,PEGASUS WHOLE CLOVES 20G,PEGASUS WHOLE CLOVES 20G,0,0,5,1,5.02979E+12,5.02979E+12,,,,,,,,
4040,,CONFECTIONARIES & BAKING,PEGASUS GROUND TUMERIC 25G,PEGASUS GROUND TUMERIC 25G,0,0,10,1,5.02979E+12,5.02979E+12,,,,,,,,
4041,,CONFECTIONARIES & BAKING,TROPICAL SUN COCONUT PEANUTS 330G,TROPICAL SUN COCONUT PEANUTS 330G,0,0,28,1,5.02979E+12,5.02979E+12,,,,,,,,
4042,,CONFECTIONARIES & BAKING,TROPICAL SUN CRUNCHY COCONUT PEANUTS 165G,TROPICAL SUN CRUNCHY COCONUT PEANUTS 165G,0,0,24,1,5.02979E+12,5.02979E+12,,,,,,,,
4043,,CONFECTIONARIES & BAKING,TROPICAL SUN CONCENTRATED ROSE FLAVOUR 28ML,TROPICAL SUN CONCENTRATED ROSE FLAVOUR 28ML,0,0,12,1,5.02979E+12,5.02979E+12,,,,,,,,
4044,,CONFECTIONARIES & BAKING,TROPICAL SUN CONCENTRATED NUTMEG FLAVOUR 28ML,TROPICAL SUN CONCENTRATED NUTMEG FLAVOUR 28ML,0,0,9,1,5.02979E+12,5.02979E+12,,,,,,,,
4046,,CONFECTIONARIES & BAKING,TROPICAL SUN CONCENTRATED BANANA FLAVOUR 28ML,TROPICAL SUN CONCENTRATED BANANA FLAVOUR 28ML,0,0,6,1,5.02979E+12,5.02979E+12,,,,,,,,
4047,,CONFECTIONARIES & BAKING,TROPICAL SUN CONCENTRATED STAWBERRY FLAVOUR 28ML,TROPICAL SUN CONCENTRATED STAWBERRY FLAVOUR 28ML,0,0,11,1,5.02979E+12,5.02979E+12,,,,,,,,
4049,,CONFECTIONARIES & BAKING,TROPICAL SUN PORRIDGE OATS 3KG,TROPICAL SUN PORRIDGE OATS 3KG,0,0,3,1,5.02979E+12,5.02979E+12,,,,,,,,
4050,,CONFECTIONARIES & BAKING,TROPICAL SUN CRUNCHY COFFEE PEANUTS 330G,TROPICAL SUN CRUNCHY COFFEE PEANUTS 330G,0,0,12,1,5.02979E+12,5.02979E+12,,,,,,,,
4051,,CONFECTIONARIES & BAKING,Aani ALMONDS 750ML,Aani ALMONDS 750ML,0,0,10,1,5.02979E+12,5.02979E+12,,,,,,,,
4052,,CONFECTIONARIES & BAKING,CADBURY DAIRY MILK FRUIT & NUT 49G,CADBURY DAIRY MILK FRUIT & NUT 49G,0,0,48,1,50312610,50312610,,,,,,,,
4053,,CONFECTIONARIES & BAKING,ROYALTY DIGESTIVE BISCUIT 400G,ROYALTY DIGESTIVE BISCUIT 400G,0,0,24,1,5.03262E+12,5.03262E+12,,,,,,,,
4054,,CONFECTIONARIES & BAKING,ROYALTY GINGER NUTS BISCUITS 300G,ROYALTY GINGER NUTS BISCUITS 300G,0,0,15,1,5.03262E+12,5.03262E+12,,,,,,,,
4055,,CONFECTIONARIES & BAKING,ROYALTY CREAM CRACKERS 300G,ROYALTY CREAM CRACKERS 300G,0,0,33,1,5.03262E+12,5.03262E+12,,,,,,,,
4057,,CONFECTIONARIES & BAKING,PRINGLES ORIGINAL 40G,PRINGLES ORIGINAL 40G,0,0,56,1,5.05399E+12,5.05399E+12,,,,,,,,
406,,PROVISIONS,STUTE STRAWBERRY JAM FOR DIABETIC 430G,STUTE STRAWBERRY JAM FOR DIABETIC 430G,0,0,3,1,4.00642E+12,4.00642E+12,,,,,,,,
4060,,CONFECTIONARIES & BAKING,PRINGLES PAPRIKA 165G,PRINGLES PAPRIKA 165G,0,0,3,1,5.05399E+12,5.05399E+12,,,,,,,,
4061,,CONFECTIONARIES & BAKING,PRINGLES ORIGINAL 165G,PRINGLES ORIGINAL 165G,0,0,14,1,5.05399E+12,5.05399E+12,,,,,,,,
4064,,CONFECTIONARIES & BAKING,PRINGLES TEXAS BBQ SAUCE 165G,PRINGLES TEXAS BBQ SAUCE 165G,0,0,22,1,5.05399E+12,5.05399E+12,,,,,,,,
4065,,CONFECTIONARIES & BAKING,PRINGLES SOUR CREAM & ONION 165G,PRINGLES SOUR CREAM & ONION 165G,0,0,9,1,5.05399E+12,5.05399E+12,,,,,,,,
4066,,CONFECTIONARIES & BAKING,CHEEZ IT SNAP'D DOUBLE CHEESE BAKED SNACK 65G,CHEEZ IT SNAP'D DOUBLE CHEESE BAKED SNACK 65G,0,0,4,1,5.05399E+12,5.05399E+12,,,,,,,,
407,,PROVISIONS,STUTE APRICOT EXTRA JAM 430G,STUTE APRICOT EXTRA JAM 430G,0,0,1,1,4.00642E+12,4.00642E+12,,,,,,,,
4072,,CONFECTIONARIES & BAKING,SONIC THE HEDGEHOG BISCUIT CHOCO CHIP 100G,SONIC THE HEDGEHOG BISCUIT CHOCO CHIP 100G,0,0,37,1,5.06032E+12,5.06032E+12,,,,,,,,
4076,,CONFECTIONARIES & BAKING,MCVITIES HOBNOBS BISCUIT 39G,MCVITIES HOBNOBS BISCUIT 39G,0,0,20,1,5.06048E+12,5.06048E+12,,,,,,,,
4077,,CONFECTIONARIES & BAKING,CUSTARD CREAM FLAVOURED 40G,CUSTARD CREAM FLAVOURED 40G,0,0,24,1,5.06048E+12,5.06048E+12,,,,,,,,
4078,,CONFECTIONARIES & BAKING,HANSBRO NOREOS CHOCOLATE STRAWBERRY BISCUIT 30G,HANSBRO NOREOS CHOCOLATE STRAWBERRY BISCUIT 30G,0,0,240,1,5.06048E+12,5.06048E+12,,,,,,,,
408,,PROVISIONS,STUTE DIABETIC THICK CUT ORANGE MARMALADE 430G,STUTE DIABETIC THICK CUT ORANGE MARMALADE 430G,0,0,4,1,4.00642E+12,4.00642E+12,,,,,,,,
4080,,CONFECTIONARIES & BAKING,MCVITIES DIGESTIVES ORIGINAL 52G,MCVITIES DIGESTIVES ORIGINAL 52G,0,0,250,1,5.06048E+12,5.06048E+12,,,,,,,,
4081,,CONFECTIONARIES & BAKING,HAANSBRO NICE COCONUT BISCUITS 25G,HAANSBRO NICE COCONUT BISCUITS 25G,0,0,48,1,5.06048E+12,5.06048E+12,,,,,,,,
4085,,CONFECTIONARIES & BAKING,MCVITIES DARK CREAM 48G,MCVITIES DARK CREAM 48G,0,0,227,1,5.06048E+12,5.06048E+12,,,,,,,,
4089,,CONFECTIONARIES & BAKING,PLAZMA YUMMY BISCUIT 21G,PLAZMA YUMMY BISCUIT 21G,0,0,30,1,5.06062E+12,5.06062E+12,,,,,,,,
4092,,CONFECTIONARIES & BAKING,CASA DE CAMPO BLOSSOM HONEY 300G,CASA DE CAMPO BLOSSOM HONEY 300G,0,0,7,1,5.06073E+12,5.06073E+12,,,,,,,,
4094,,CONFECTIONARIES & BAKING,MAMUDA ZIIGZAG VANILLA FLAVOURED CREAM BISCUITS,MAMUDA ZIIGZAG VANILLA FLAVOURED CREAM BISCUITS,0,0,41,1,5.06091E+12,5.06091E+12,,,,,,,,
4095,,CONFECTIONARIES & BAKING,MAMUDA SECRET BITES CHOCOLATE CREAMY WAFERS 27G,MAMUDA SECRET BITES CHOCOLATE CREAMY WAFERS 27G,0,0,10,1,5.06091E+12,5.06091E+12,,,,,,,,
4097,,CONFECTIONARIES & BAKING,GOLD 7 T0 7 COCONUT FLAVOUR BISCUIT,GOLD 7 T0 7 COCONUT FLAVOUR BISCUIT,0,0,11,1,5.06091E+12,5.06091E+12,,,,,,,,
4099,,CONFECTIONARIES & BAKING,MAMUDA GOLD 7 TO 7 MILK FLAVOURED BISCUIT 30G,MAMUDA GOLD 7 TO 7 MILK FLAVOURED BISCUIT 30G,0,0,1,1,5.06091E+12,5.06091E+12,,,,,,,,
41,,VILLAGE MARKET,CABBAGE (BIG),CABBAGE (BIG),0,0,2,1,43,43,,,,,,,,
4103,,CONFECTIONARIES & BAKING,MAMUDA GOLD PICK ME EXTRA MILK COOKIES 65G,MAMUDA GOLD PICK ME EXTRA MILK COOKIES 65G,0,0,33,1,5.06091E+12,5.06091E+12,,,,,,,,
4104,,CONFECTIONARIES & BAKING,MAMUDA DIGESTIVES ORIGINAL 65G,MAMUDA DIGESTIVES ORIGINAL 65G,0,0,12,1,5.06091E+12,5.06091E+12,,,,,,,,
4105,,CONFECTIONARIES & BAKING,MAMUDA MILKY BITE BISCUITS 65G,MAMUDA MILKY BITE BISCUITS 65G,0,0,5,1,5.06091E+12,5.06091E+12,,,,,,,,
4107,,CONFECTIONARIES & BAKING,PECKISHH SPICE CRUNCHY CHIN CHIN 240G,PECKISHH SPICE CRUNCHY CHIN CHIN 240G,0,0,7,1,5.06502E+12,5.06502E+12,,,,,,,,
4108,,CONFECTIONARIES & BAKING,PECKISHH COCONUTTY CHIN CHIN 240G,PECKISHH COCONUTTY CHIN CHIN 240G,0,0,6,1,5.06502E+12,5.06502E+12,,,,,,,,
4109,,CONFECTIONARIES & BAKING,PECKISHH CINNAMON VANILLA CHIN CHIN 240G,PECKISHH CINNAMON VANILLA CHIN CHIN 240G,0,0,2,1,5.06502E+12,5.06502E+12,,,,,,,,
4110,,CONFECTIONARIES & BAKING,PECKISHH CINNAMON CHIN CHIN 150G,PECKISHH CINNAMON CHIN CHIN 150G,0,0,3,1,5.06502E+12,5.06502E+12,,,,,,,,
4111,,CONFECTIONARIES & BAKING,PECKISHH SWEET AND CRUNCHY CHIN CHIN 240G,PECKISHH SWEET AND CRUNCHY CHIN CHIN 240G,0,0,12,1,5.07E+12,5.07E+12,,,,,,,,
4112,,CONFECTIONARIES & BAKING,PECKISHH SWEET AND CRUNCHY CHIN CHIN POUNCH 1200G,PECKISHH SWEET AND CRUNCHY CHIN CHIN POUNCH 1200G,0,0,4,1,5.07E+12,5.07E+12,,,,,,,,
4115,,CONFECTIONARIES & BAKING,UPPERROOM COMMUNION WAFERS ROUND UNLEAVENED POUNCH,UPPERROOM COMMUNION WAFERS ROUND UNLEAVENED POUNCH,0,0,11,1,5.2402E+12,5.2402E+12,,,,,,,,
4116,,CONFECTIONARIES & BAKING,MAMA'S PRIDE SPAGHETTI 500G,MAMA'S PRIDE SPAGHETTI 500G,0,0,25,1,5.29685E+12,5.29685E+12,,,,,,,,
4123,,CONFECTIONARIES & BAKING,TONEE FRIED UKWA 250GRM,TONEE FRIED UKWA 250GRM,0,0,11,1,56613016545,56613016545,,,,,,,,
4127,,CONFECTIONARIES & BAKING,MOKATE GOLD CAPPUCCINO CLASSIC FLAVOUR 100G,MOKATE GOLD CAPPUCCINO CLASSIC FLAVOUR 100G,0,0,6,1,5.90065E+12,5.90065E+12,,,,,,,,
4128,,CONFECTIONARIES & BAKING,LEIBNIZ ORIGINAL MINI BISCUIT 120G,LEIBNIZ ORIGINAL MINI BISCUIT 120G,0,0,3,1,5.90141E+12,5.90141E+12,,,,,,,,
4130,,CONFECTIONARIES & BAKING,STAR KLEO AMERICAN COOKIES WITH CHOCOLATE CHIPS 22,STAR KLEO AMERICAN COOKIES WITH CHOCOLATE CHIPS 22,0,0,6,1,5.90243E+12,5.90243E+12,,,,,,,,
4131,,CONFECTIONARIES & BAKING,TUC ORIGINAL BISCUIT 100G,TUC ORIGINAL BISCUIT 100G,0,0,8,1,5.99871E+12,5.99871E+12,,,,,,,,
4132,,CONFECTIONARIES & BAKING,TUC SOUR CREAN & ONION FLAVOUR 100G,TUC SOUR CREAN & ONION FLAVOUR 100G,0,0,9,1,5.99871E+12,5.99871E+12,,,,,,,,
4137,,CONFECTIONARIES & BAKING,TOP TEA LEMON & LIME FLAVOUR47.5G,TOP TEA LEMON & LIME FLAVOUR47.5G,0,0,2,1,6.00816E+12,6.00816E+12,,,,,,,,
4140,,CONFECTIONARIES & BAKING,QUAKER OATS QUICK COOKIN WHITE 420G,QUAKER OATS QUICK COOKIN WHITE 420G,0,0,78,1,6.00971E+12,6.00971E+12,,,,,,,,
4141,,CONFECTIONARIES & BAKING,CHEETOS COCONUT FLAVOURED MAIZE SNACK 12G,CHEETOS COCONUT FLAVOURED MAIZE SNACK 12G,0,0,27,1,6.00971E+12,6.00971E+12,,,,,,,,
4142,,CONFECTIONARIES & BAKING,CHEETOS CHEESE FLAVOURED MAIZE SNACK 12G,CHEETOS CHEESE FLAVOURED MAIZE SNACK 12G,0,0,38,1,6.00971E+12,6.00971E+12,,,,,,,,
4145,,CONFECTIONARIES & BAKING,CHEETOS COCONUT FLAVOUR MAIZE SNACK 96G,CHEETOS COCONUT FLAVOUR MAIZE SNACK 96G,0,0,17,1,6.00971E+12,6.00971E+12,,,,,,,,
4146,,CONFECTIONARIES & BAKING,CHEETOS CHEESE FLAVOURED MAIZE SNACK 96G,CHEETOS CHEESE FLAVOURED MAIZE SNACK 96G,0,0,14,1,6.00971E+12,6.00971E+12,,,,,,,,
4147,,CONFECTIONARIES & BAKING,QUAKER QUICK COOKING WHITE OATS 1.8KG,QUAKER QUICK COOKING WHITE OATS 1.8KG,0,0,9,1,6.00971E+12,6.00971E+12,,,,,,,,
4150,,CONFECTIONARIES & BAKING,SWEETCO ICE COOL MINTS CANDY 48PCS BY 150G,SWEETCO ICE COOL MINTS CANDY 48PCS BY 150G,0,0,19,1,6.00982E+12,6.00982E+12,,,,,,,,
4151,,CONFECTIONARIES & BAKING,SWEETCO MELODY CANDY WATER MELON 48PCS BY 150G,SWEETCO MELODY CANDY WATER MELON 48PCS BY 150G,0,0,19,1,6.00982E+12,6.00982E+12,,,,,,,,
4153,,CONFECTIONARIES & BAKING,LATYF CORN FLOUR 200ML,LATYF CORN FLOUR 200ML,0,0,13,1,6.02772E+11,6.02772E+11,,,,,,,,
4155,,CONFECTIONARIES & BAKING,BUTTER TOFFEE MILK 200PIECES 800G,BUTTER TOFFEE MILK 200PIECES 800G,0,0,5,1,6.033E+12,6.033E+12,,,,,,,,
4156,,CONFECTIONARIES & BAKING,NESTLE GOLDEN MORN GRAIN SMART 30G,NESTLE GOLDEN MORN GRAIN SMART 30G,0,0,350,1,6.033E+12,6.033E+12,,,,,,,,
4157,,CONFECTIONARIES & BAKING,NESTLE GOLDEN MORN GRAIN SMART 900G,NESTLE GOLDEN MORN GRAIN SMART 900G,0,0,33,1,6.033E+12,6.033E+12,,,,,,,,
4158,,CONFECTIONARIES & BAKING,NESTLE GOLDEN MORN 950G,NESTLE GOLDEN MORN 950G,0,0,12,1,6.033E+12,6.033E+12,,,,,,,,
4159,,CONFECTIONARIES & BAKING,NKATIE PEANUT BURGER 50G,NKATIE PEANUT BURGER 50G,0,0,103,1,6.034E+12,6.034E+12,,,,,,,,
4160,,CONFECTIONARIES & BAKING,MARIO ENGLISH ECLARES RICH & CREAMY CENTER 220PCS,MARIO ENGLISH ECLARES RICH & CREAMY CENTER 220PCS,0,0,6,1,6.034E+12,6.034E+12,,,,,,,,
4161,,CONFECTIONARIES & BAKING,SEGUNFUMI GRANOLA 1KG,SEGUNFUMI GRANOLA 1KG,0,0,4,1,6.08056E+12,6.08056E+12,,,,,,,,
4162,,CONFECTIONARIES & BAKING,IZINGA KILISHI 60G,IZINGA KILISHI 60G,0,0,48,1,6.08887E+11,6.08887E+11,,,,,,,,
4163,,CONFECTIONARIES & BAKING,IZINGA KILISHI 125G,IZINGA KILISHI 125G,0,0,24,1,6.08887E+11,6.08887E+11,,,,,,,,
4169,,CONFECTIONARIES & BAKING,VOLAR NUTS PREMIUM CASHEW NUT UNSALTED 400G,VOLAR NUTS PREMIUM CASHEW NUT UNSALTED 400G,0,0,6,1,6.08887E+11,6.08887E+11,,,,,,,,
4170,,CONFECTIONARIES & BAKING,VOLAR NUTS PREMIUM CASHEW NUT UNSALTED 200G,VOLAR NUTS PREMIUM CASHEW NUT UNSALTED 200G,0,0,5,1,6.08887E+11,6.08887E+11,,,,,,,,
4171,,CONFECTIONARIES & BAKING,VOLAR NUTS PREMIUM CASHEW NUT CINNAMON 400G,VOLAR NUTS PREMIUM CASHEW NUT CINNAMON 400G,0,0,1,1,6.08887E+11,6.08887E+11,,,,,,,,
4172,,CONFECTIONARIES & BAKING,VOLAR NUTS PREMIUM CASHEW NUT CINNAMON CANDIED 200,VOLAR NUTS PREMIUM CASHEW NUT CINNAMON CANDIED 200,0,0,6,1,6.08887E+11,6.08887E+11,,,,,,,,
4173,,CONFECTIONARIES & BAKING,VOLAR NUTS PREMIUM CASHEW NUT HOT &PICY 400G,VOLAR NUTS PREMIUM CASHEW NUT HOT &PICY 400G,0,0,3,1,6.08887E+11,6.08887E+11,,,,,,,,
4174,,CONFECTIONARIES & BAKING,VOLAR NUTS PREMIUM CASHEW NUT HOT & SPICE 200G,VOLAR NUTS PREMIUM CASHEW NUT HOT & SPICE 200G,0,0,5,1,6.08887E+11,6.08887E+11,,,,,,,,
4176,,CONFECTIONARIES & BAKING,BELOXXI CREAM CRACKERS 30G,BELOXXI CREAM CRACKERS 30G,0,0,470,1,6.08887E+11,6.08887E+11,,,,,,,,
4184,,CONFECTIONARIES & BAKING,INFINITY CEREAL CORNFLAKES 55G,INFINITY CEREAL CORNFLAKES 55G,0,0,60,1,6.1511E+12,6.1511E+12,,,,,,,,
4186,,CONFECTIONARIES & BAKING,CHECKERS VANILLA CUSTARD POWDER SACHET 50G,CHECKERS VANILLA CUSTARD POWDER SACHET 50G,0,0,70,1,6.15211E+12,6.15211E+12,,,,,,,,
4187,,CONFECTIONARIES & BAKING,EXECUTIVE CHOICE CASHEW NUT HOT & SPICY BOTTLE 500,EXECUTIVE CHOICE CASHEW NUT HOT & SPICY BOTTLE 500,0,0,7,1,6.1522E+12,6.1522E+12,,,,,,,,
4188,,CONFECTIONARIES & BAKING,EXECUTIVE CHOICE CASHEWS HOT & SPICY BOTTLE 255G,EXECUTIVE CHOICE CASHEWS HOT & SPICY BOTTLE 255G,0,0,12,1,6.1522E+12,6.1522E+12,,,,,,,,
4190,,CONFECTIONARIES & BAKING,BELOXXI CREAM CRACKER 100G,BELOXXI CREAM CRACKER 100G,0,0,36,1,6.1534E+12,6.1534E+12,,,,,,,,
4197,,CONFECTIONARIES & BAKING,MENTOS PEPPERMINT GUM 13.05G,MENTOS PEPPERMINT GUM 13.05G,0,0,72,1,6.154E+12,6.154E+12,,,,,,,,
42,,VILLAGE MARKET,WHITE GARRI PER KG,WHITE GARRI PER KG,0,0,15.11,1,45588,45588,,,,,,,,
